As of date,As of time,Mainland China,Number of reported/confirmed cases,Number of deaths,Remark,Number of newly confirmed cases reported in the past 14 days
29/08/2020,11:00,Anhui,991,6,,0
29/08/2020,11:00,Chongqing,583,6,,0
29/08/2020,11:00,Shaanxi,364,3,,16
29/08/2020,11:00,Tianjin,220,3,,15
29/08/2020,11:00,Fujian,378,1,,10
29/08/2020,11:00,Hunan,1019,4,,0
29/08/2020,11:00,Sichuan,650,3,,27
29/08/2020,11:00,Gansu,169,2,,0
29/08/2020,11:00,Heilongjiang,948,13,,0
29/08/2020,11:00,Jiangxi,935,1,,3
29/08/2020,11:00,Guangdong,1737,8,,28
29/08/2020,11:00,Guizhou,147,2,,0
29/08/2020,11:00,Shanghai,894,7,,74
29/08/2020,11:00,Shandong,831,7,,10
29/08/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
29/08/2020,11:00,Yunnan,199,2,,8
29/08/2020,11:00,Inner Mongolia Autonomous Region,260,1,,0
29/08/2020,11:00,Zhejiang,1277,1,,2
29/08/2020,11:00,Henan,1276,22,,0
29/08/2020,11:00,Hebei,362,6,,11
29/08/2020,11:00,Hainan,171,6,,0
29/08/2020,11:00,Jilin,157,2,,0
29/08/2020,11:00,Shanxi,202,0,,1
29/08/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
29/08/2020,11:00,Jiangsu,665,0,,4
29/08/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,4
29/08/2020,11:00,Qinghai,18,0,,0
29/08/2020,11:00,Tibet Autonomous Region,1,0,,0
29/08/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
30/08/2020,11:00,Hubei,68139,4512,,0
30/08/2020,11:00,Beijing,935,9,,0
30/08/2020,11:00,Liaoning,262,2,,1
30/08/2020,11:00,Anhui,991,6,,0
30/08/2020,11:00,Chongqing,583,6,,0
30/08/2020,11:00,Shaanxi,364,3,,13
30/08/2020,11:00,Tianjin,221,3,,14
30/08/2020,11:00,Fujian,380,1,,11
30/08/2020,11:00,Hunan,1019,4,,0
30/08/2020,11:00,Sichuan,652,3,,28
30/08/2020,11:00,Gansu,169,2,,0
30/08/2020,11:00,Heilongjiang,948,13,,0
30/08/2020,11:00,Jiangxi,935,1,,3
30/08/2020,11:00,Guangdong,1738,8,,26
30/08/2020,11:00,Guizhou,147,2,,0
30/08/2020,11:00,Shanghai,897,7,,72
30/08/2020,11:00,Shandong,831,7,,10
30/08/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
30/08/2020,11:00,Yunnan,199,2,,8
30/08/2020,11:00,Inner Mongolia Autonomous Region,260,1,,0
30/08/2020,11:00,Zhejiang,1277,1,,2
30/08/2020,11:00,Henan,1276,22,,0
30/08/2020,11:00,Hebei,362,6,,11
30/08/2020,11:00,Hainan,171,6,,0
30/08/2020,11:00,Jilin,157,2,,0
30/08/2020,11:00,Shanxi,202,0,,1
30/08/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
30/08/2020,11:00,Jiangsu,665,0,,4
30/08/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
30/08/2020,11:00,Qinghai,18,0,,0
30/08/2020,11:00,Tibet Autonomous Region,1,0,,0
30/08/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
31/08/2020,11:00,Hubei,68139,4512,,0
31/08/2020,11:00,Beijing,935,9,,0
31/08/2020,11:00,Liaoning,262,2,,1
31/08/2020,11:00,Anhui,991,6,,0
31/08/2020,11:00,Chongqing,583,6,,0
31/08/2020,11:00,Shaanxi,365,3,,11
31/08/2020,11:00,Tianjin,226,3,,19
31/08/2020,11:00,Fujian,382,1,,12
31/08/2020,11:00,Hunan,1019,4,,0
31/08/2020,11:00,Sichuan,652,3,,26
31/08/2020,11:00,Gansu,169,2,,0
31/08/2020,11:00,Heilongjiang,948,13,,0
31/08/2020,11:00,Jiangxi,935,1,,3
31/08/2020,11:00,Guangdong,1739,8,,19
31/08/2020,11:00,Guizhou,147,2,,0
31/08/2020,11:00,Shanghai,903,7,,75
31/08/2020,11:00,Shandong,831,7,,9
31/08/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
31/08/2020,11:00,Yunnan,199,2,,4
31/08/2020,11:00,Inner Mongolia Autonomous Region,260,1,,0
31/08/2020,11:00,Zhejiang,1278,1,,3
31/08/2020,11:00,Henan,1276,22,,0
31/08/2020,11:00,Hebei,362,6,,11
31/08/2020,11:00,Hainan,171,6,,0
31/08/2020,11:00,Jilin,157,2,,0
31/08/2020,11:00,Shanxi,203,0,,2
31/08/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
31/08/2020,11:00,Jiangsu,665,0,,4
31/08/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
31/08/2020,11:00,Qinghai,18,0,,0
31/08/2020,11:00,Tibet Autonomous Region,1,0,,0
31/08/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
01/09/2020,11:00,Hubei,68139,4512,,0
01/09/2020,11:00,Beijing,935,9,,0
01/09/2020,11:00,Liaoning,262,2,,1
01/09/2020,11:00,Anhui,991,6,,0
01/09/2020,11:00,Chongqing,583,6,,0
01/09/2020,11:00,Shaanxi,365,3,,9
01/09/2020,11:00,Tianjin,229,3,,20
01/09/2020,11:00,Fujian,383,1,,13
01/09/2020,11:00,Hunan,1019,4,,0
01/09/2020,11:00,Sichuan,652,3,,26
01/09/2020,11:00,Gansu,169,2,,0
01/09/2020,11:00,Heilongjiang,948,13,,0
01/09/2020,11:00,Jiangxi,935,1,,3
01/09/2020,11:00,Guangdong,1740,8,,19
01/09/2020,11:00,Guizhou,147,2,,0
01/09/2020,11:00,Shanghai,904,7,,62
01/09/2020,11:00,Shandong,831,7,,9
01/09/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
01/09/2020,11:00,Yunnan,199,2,,4
01/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
01/09/2020,11:00,Zhejiang,1278,1,,3
01/09/2020,11:00,Henan,1276,22,,0
01/09/2020,11:00,Hebei,365,6,,14
01/09/2020,11:00,Hainan,171,6,,0
01/09/2020,11:00,Jilin,157,2,,0
01/09/2020,11:00,Shanxi,203,0,,2
01/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
01/09/2020,11:00,Jiangsu,665,0,,1
01/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
01/09/2020,11:00,Qinghai,18,0,,0
01/09/2020,11:00,Tibet Autonomous Region,1,0,,0
01/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
02/09/2020,11:00,Hubei,68139,4512,,0
02/09/2020,11:00,Beijing,935,9,,0
02/09/2020,11:00,Liaoning,263,2,,2
02/09/2020,11:00,Anhui,991,6,,0
02/09/2020,11:00,Chongqing,583,6,,0
02/09/2020,11:00,Shaanxi,365,3,,7
02/09/2020,11:00,Tianjin,229,3,,20
02/09/2020,11:00,Fujian,383,1,,13
02/09/2020,11:00,Hunan,1019,4,,0
02/09/2020,11:00,Sichuan,653,3,,27
02/09/2020,11:00,Gansu,169,2,,0
02/09/2020,11:00,Heilongjiang,948,13,,0
02/09/2020,11:00,Jiangxi,935,1,,3
02/09/2020,11:00,Guangdong,1742,8,,17
02/09/2020,11:00,Guizhou,147,2,,0
02/09/2020,11:00,Shanghai,908,7,,58
02/09/2020,11:00,Shandong,831,7,,8
02/09/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
02/09/2020,11:00,Yunnan,199,2,,4
02/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
02/09/2020,11:00,Zhejiang,1278,1,,1
02/09/2020,11:00,Henan,1276,22,,0
02/09/2020,11:00,Hebei,365,6,,14
02/09/2020,11:00,Hainan,171,6,,0
02/09/2020,11:00,Jilin,157,2,,0
02/09/2020,11:00,Shanxi,203,0,,2
02/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
02/09/2020,11:00,Jiangsu,665,0,,1
02/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
02/09/2020,11:00,Qinghai,18,0,,0
02/09/2020,11:00,Tibet Autonomous Region,1,0,,0
02/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
03/09/2020,11:00,Hubei,68139,4512,,0
03/09/2020,11:00,Beijing,935,9,,0
03/09/2020,11:00,Liaoning,263,2,,2
03/09/2020,11:00,Anhui,991,6,,0
03/09/2020,11:00,Chongqing,583,6,,0
03/09/2020,11:00,Shaanxi,371,3,,13
03/09/2020,11:00,Tianjin,229,3,,19
03/09/2020,11:00,Fujian,383,1,,13
03/09/2020,11:00,Hunan,1019,4,,0
03/09/2020,11:00,Sichuan,655,3,,28
03/09/2020,11:00,Gansu,169,2,,0
03/09/2020,11:00,Heilongjiang,948,13,,0
03/09/2020,11:00,Jiangxi,935,1,,0
03/09/2020,11:00,Guangdong,1745,8,,20
03/09/2020,11:00,Guizhou,147,2,,0
03/09/2020,11:00,Shanghai,908,7,,57
03/09/2020,11:00,Shandong,831,7,,7
03/09/2020,11:00,Guangxi Zhuang Autonomous Region,255,2,,0
03/09/2020,11:00,Yunnan,199,2,,4
03/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
03/09/2020,11:00,Zhejiang,1278,1,,1
03/09/2020,11:00,Henan,1276,22,,0
03/09/2020,11:00,Hebei,365,6,,14
03/09/2020,11:00,Hainan,171,6,,0
03/09/2020,11:00,Jilin,157,2,,0
03/09/2020,11:00,Shanxi,203,0,,2
03/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
03/09/2020,11:00,Jiangsu,665,0,,1
03/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
03/09/2020,11:00,Qinghai,18,0,,0
03/09/2020,11:00,Tibet Autonomous Region,1,0,,0
03/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
04/09/2020,11:00,Hubei,68139,4512,,0
04/09/2020,11:00,Beijing,935,9,,0
04/09/2020,11:00,Liaoning,263,2,,2
04/09/2020,11:00,Anhui,991,6,,0
04/09/2020,11:00,Chongqing,583,6,,0
04/09/2020,11:00,Shaanxi,373,3,,15
04/09/2020,11:00,Tianjin,230,3,,14
04/09/2020,11:00,Fujian,384,1,,14
04/09/2020,11:00,Hunan,1019,4,,0
04/09/2020,11:00,Sichuan,656,3,,28
04/09/2020,11:00,Gansu,169,2,,0
04/09/2020,11:00,Heilongjiang,948,13,,0
04/09/2020,11:00,Jiangxi,935,1,,0
04/09/2020,11:00,Guangdong,1758,8,,33
04/09/2020,11:00,Guizhou,147,2,,0
04/09/2020,11:00,Shanghai,913,7,,51
04/09/2020,11:00,Shandong,831,7,,4
04/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
04/09/2020,11:00,Yunnan,199,2,,4
04/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
04/09/2020,11:00,Zhejiang,1278,1,,1
04/09/2020,11:00,Henan,1276,22,,0
04/09/2020,11:00,Hebei,365,6,,14
04/09/2020,11:00,Hainan,171,6,,0
04/09/2020,11:00,Jilin,157,2,,0
04/09/2020,11:00,Shanxi,203,0,,2
04/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
04/09/2020,11:00,Jiangsu,665,0,,0
04/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
04/09/2020,11:00,Qinghai,18,0,,0
04/09/2020,11:00,Tibet Autonomous Region,1,0,,0
04/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
05/09/2020,11:00,Hubei,68139,4512,,0
05/09/2020,11:00,Beijing,935,9,,0
05/09/2020,11:00,Liaoning,263,2,,2
05/09/2020,11:00,Anhui,991,6,,0
05/09/2020,11:00,Chongqing,583,6,,0
05/09/2020,11:00,Shaanxi,374,3,,14
05/09/2020,11:00,Tianjin,231,3,,15
05/09/2020,11:00,Fujian,385,1,,14
05/09/2020,11:00,Hunan,1019,4,,0
05/09/2020,11:00,Sichuan,656,3,,28
05/09/2020,11:00,Gansu,169,2,,0
05/09/2020,11:00,Heilongjiang,948,13,,0
05/09/2020,11:00,Jiangxi,935,1,,0
05/09/2020,11:00,Guangdong,1760,8,,35
05/09/2020,11:00,Guizhou,147,2,,0
05/09/2020,11:00,Shanghai,916,7,,41
05/09/2020,11:00,Shandong,831,7,,1
05/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
05/09/2020,11:00,Yunnan,201,2,,6
05/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
05/09/2020,11:00,Zhejiang,1278,1,,1
05/09/2020,11:00,Henan,1276,22,,0
05/09/2020,11:00,Hebei,365,6,,11
05/09/2020,11:00,Hainan,171,6,,0
05/09/2020,11:00,Jilin,157,2,,0
05/09/2020,11:00,Shanxi,203,0,,2
05/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
05/09/2020,11:00,Jiangsu,665,0,,0
05/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
05/09/2020,11:00,Qinghai,18,0,,0
05/09/2020,11:00,Tibet Autonomous Region,1,0,,0
05/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
06/09/2020,11:00,Hubei,68139,4512,,0
06/09/2020,11:00,Beijing,935,9,,0
06/09/2020,11:00,Liaoning,263,2,,2
06/09/2020,11:00,Anhui,991,6,,0
06/09/2020,11:00,Chongqing,583,6,,0
06/09/2020,11:00,Shaanxi,377,3,,15
06/09/2020,11:00,Tianjin,231,3,,13
06/09/2020,11:00,Fujian,386,1,,14
06/09/2020,11:00,Hunan,1019,4,,0
06/09/2020,11:00,Sichuan,656,3,,28
06/09/2020,11:00,Gansu,170,2,,1
06/09/2020,11:00,Heilongjiang,948,13,,0
06/09/2020,11:00,Jiangxi,935,1,,0
06/09/2020,11:00,Guangdong,1763,8,,36
06/09/2020,11:00,Guizhou,147,2,,0
06/09/2020,11:00,Shanghai,918,7,,43
06/09/2020,11:00,Shandong,831,7,,1
06/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
06/09/2020,11:00,Yunnan,201,2,,6
06/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
06/09/2020,11:00,Zhejiang,1278,1,,1
06/09/2020,11:00,Henan,1276,22,,0
06/09/2020,11:00,Hebei,365,6,,6
06/09/2020,11:00,Hainan,171,6,,0
06/09/2020,11:00,Jilin,157,2,,0
06/09/2020,11:00,Shanxi,203,0,,2
06/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
06/09/2020,11:00,Jiangsu,665,0,,0
06/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
06/09/2020,11:00,Qinghai,18,0,,0
06/09/2020,11:00,Tibet Autonomous Region,1,0,,0
06/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
07/09/2020,11:00,Hubei,68139,4512,,0
07/09/2020,11:00,Beijing,935,9,,0
07/09/2020,11:00,Liaoning,263,2,,2
07/09/2020,11:00,Anhui,991,6,,0
07/09/2020,11:00,Chongqing,584,6,,1
07/09/2020,11:00,Shaanxi,377,3,,15
07/09/2020,11:00,Tianjin,232,3,,14
07/09/2020,11:00,Fujian,386,1,,11
07/09/2020,11:00,Hunan,1019,4,,0
07/09/2020,11:00,Sichuan,658,3,,27
07/09/2020,11:00,Gansu,170,2,,1
07/09/2020,11:00,Heilongjiang,948,13,,0
07/09/2020,11:00,Jiangxi,935,1,,0
07/09/2020,11:00,Guangdong,1767,8,,40
07/09/2020,11:00,Guizhou,147,2,,0
07/09/2020,11:00,Shanghai,922,7,,42
07/09/2020,11:00,Shandong,831,7,,0
07/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
07/09/2020,11:00,Yunnan,201,2,,3
07/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
07/09/2020,11:00,Zhejiang,1278,1,,1
07/09/2020,11:00,Henan,1276,22,,0
07/09/2020,11:00,Hebei,365,6,,6
07/09/2020,11:00,Hainan,171,6,,0
07/09/2020,11:00,Jilin,157,2,,0
07/09/2020,11:00,Shanxi,203,0,,1
07/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
07/09/2020,11:00,Jiangsu,665,0,,0
07/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
07/09/2020,11:00,Qinghai,18,0,,0
07/09/2020,11:00,Tibet Autonomous Region,1,0,,0
07/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
08/09/2020,11:00,Hubei,68139,4512,,0
08/09/2020,11:00,Beijing,935,9,,0
08/09/2020,11:00,Liaoning,263,2,,1
08/09/2020,11:00,Anhui,991,6,,0
08/09/2020,11:00,Chongqing,584,6,,1
08/09/2020,11:00,Shaanxi,378,3,,14
08/09/2020,11:00,Tianjin,233,3,,14
08/09/2020,11:00,Fujian,387,1,,12
08/09/2020,11:00,Hunan,1019,4,,0
08/09/2020,11:00,Sichuan,663,3,,28
08/09/2020,11:00,Gansu,170,2,,1
08/09/2020,11:00,Heilongjiang,948,13,,0
08/09/2020,11:00,Jiangxi,935,1,,0
08/09/2020,11:00,Guangdong,1769,8,,39
08/09/2020,11:00,Guizhou,147,2,,0
08/09/2020,11:00,Shanghai,922,7,,40
08/09/2020,11:00,Shandong,831,7,,0
08/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
08/09/2020,11:00,Yunnan,201,2,,3
08/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
08/09/2020,11:00,Zhejiang,1278,1,,1
08/09/2020,11:00,Henan,1276,22,,0
08/09/2020,11:00,Hebei,365,6,,5
08/09/2020,11:00,Hainan,171,6,,0
08/09/2020,11:00,Jilin,157,2,,0
08/09/2020,11:00,Shanxi,203,0,,1
08/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
08/09/2020,11:00,Jiangsu,665,0,,0
08/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
08/09/2020,11:00,Qinghai,18,0,,0
08/09/2020,11:00,Tibet Autonomous Region,1,0,,0
08/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
09/09/2020,11:00,Hubei,68139,4512,,0
09/09/2020,11:00,Beijing,935,9,,0
09/09/2020,11:00,Liaoning,263,2,,1
09/09/2020,11:00,Anhui,991,6,,0
09/09/2020,11:00,Chongqing,584,6,,1
09/09/2020,11:00,Shaanxi,378,3,,14
09/09/2020,11:00,Tianjin,233,3,,13
09/09/2020,11:00,Fujian,387,1,,12
09/09/2020,11:00,Hunan,1019,4,,0
09/09/2020,11:00,Sichuan,664,3,,24
09/09/2020,11:00,Gansu,170,2,,1
09/09/2020,11:00,Heilongjiang,948,13,,0
09/09/2020,11:00,Jiangxi,935,1,,0
09/09/2020,11:00,Guangdong,1769,8,,35
09/09/2020,11:00,Guizhou,147,2,,0
09/09/2020,11:00,Shanghai,923,7,,37
09/09/2020,11:00,Shandong,831,7,,0
09/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
09/09/2020,11:00,Yunnan,201,2,,2
09/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
09/09/2020,11:00,Zhejiang,1278,1,,1
09/09/2020,11:00,Henan,1276,22,,0
09/09/2020,11:00,Hebei,365,6,,5
09/09/2020,11:00,Hainan,171,6,,0
09/09/2020,11:00,Jilin,157,2,,0
09/09/2020,11:00,Shanxi,203,0,,1
09/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
09/09/2020,11:00,Jiangsu,665,0,,0
09/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
09/09/2020,11:00,Qinghai,18,0,,0
09/09/2020,11:00,Tibet Autonomous Region,1,0,,0
09/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
10/09/2020,11:00,Hubei,68139,4512,,0
10/09/2020,11:00,Beijing,935,9,,0
10/09/2020,11:00,Liaoning,263,2,,1
10/09/2020,11:00,Anhui,991,6,,0
10/09/2020,11:00,Chongqing,584,6,,1
10/09/2020,11:00,Shaanxi,378,3,,14
10/09/2020,11:00,Tianjin,233,3,,13
10/09/2020,11:00,Fujian,387,1,,12
10/09/2020,11:00,Hunan,1019,4,,0
10/09/2020,11:00,Sichuan,664,3,,20
10/09/2020,11:00,Gansu,170,2,,1
10/09/2020,11:00,Heilongjiang,948,13,,0
10/09/2020,11:00,Jiangxi,935,1,,0
10/09/2020,11:00,Guangdong,1770,8,,36
10/09/2020,11:00,Guizhou,147,2,,0
10/09/2020,11:00,Shanghai,929,7,,41
10/09/2020,11:00,Shandong,831,7,,0
10/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
10/09/2020,11:00,Yunnan,201,2,,2
10/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
10/09/2020,11:00,Zhejiang,1278,1,,1
10/09/2020,11:00,Henan,1276,22,,0
10/09/2020,11:00,Hebei,365,6,,3
10/09/2020,11:00,Hainan,171,6,,0
10/09/2020,11:00,Jilin,157,2,,0
10/09/2020,11:00,Shanxi,203,0,,1
10/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
10/09/2020,11:00,Jiangsu,665,0,,0
10/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
10/09/2020,11:00,Qinghai,18,0,,0
10/09/2020,11:00,Tibet Autonomous Region,1,0,,0
10/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
11/09/2020,11:00,Hubei,68139,4512,,0
11/09/2020,11:00,Beijing,935,9,,0
11/09/2020,11:00,Liaoning,264,2,,2
11/09/2020,11:00,Anhui,991,6,,0
11/09/2020,11:00,Chongqing,584,6,,1
11/09/2020,11:00,Shaanxi,379,3,,15
11/09/2020,11:00,Tianjin,233,3,,13
11/09/2020,11:00,Fujian,387,1,,11
11/09/2020,11:00,Hunan,1019,4,,0
11/09/2020,11:00,Sichuan,665,3,,17
11/09/2020,11:00,Gansu,170,2,,1
11/09/2020,11:00,Heilongjiang,948,13,,0
11/09/2020,11:00,Jiangxi,935,1,,0
11/09/2020,11:00,Guangdong,1774,8,,39
11/09/2020,11:00,Guizhou,147,2,,0
11/09/2020,11:00,Shanghai,937,7,,46
11/09/2020,11:00,Shandong,831,7,,0
11/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
11/09/2020,11:00,Yunnan,201,2,,2
11/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
11/09/2020,11:00,Zhejiang,1278,1,,1
11/09/2020,11:00,Henan,1276,22,,0
11/09/2020,11:00,Hebei,365,6,,3
11/09/2020,11:00,Hainan,171,6,,0
11/09/2020,11:00,Jilin,157,2,,0
11/09/2020,11:00,Shanxi,203,0,,1
11/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
11/09/2020,11:00,Jiangsu,665,0,,0
11/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
11/09/2020,11:00,Qinghai,18,0,,0
11/09/2020,11:00,Tibet Autonomous Region,1,0,,0
11/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
12/09/2020,11:00,Hubei,68139,4512,,0
12/09/2020,11:00,Beijing,935,9,,0
12/09/2020,11:00,Liaoning,264,2,,2
12/09/2020,11:00,Anhui,991,6,,0
12/09/2020,11:00,Chongqing,584,6,,1
12/09/2020,11:00,Shaanxi,380,3,,16
12/09/2020,11:00,Tianjin,233,3,,13
12/09/2020,11:00,Fujian,388,1,,10
12/09/2020,11:00,Hunan,1019,4,,0
12/09/2020,11:00,Sichuan,665,3,,15
12/09/2020,11:00,Gansu,170,2,,1
12/09/2020,11:00,Heilongjiang,948,13,,0
12/09/2020,11:00,Jiangxi,935,1,,0
12/09/2020,11:00,Guangdong,1776,8,,39
12/09/2020,11:00,Guizhou,147,2,,0
12/09/2020,11:00,Shanghai,939,7,,45
12/09/2020,11:00,Shandong,831,7,,0
12/09/2020,11:00,Guangxi Zhuang Autonomous Region,257,2,,2
12/09/2020,11:00,Yunnan,201,2,,2
12/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
12/09/2020,11:00,Zhejiang,1278,1,,1
12/09/2020,11:00,Henan,1276,22,,0
12/09/2020,11:00,Hebei,365,6,,3
12/09/2020,11:00,Hainan,171,6,,0
12/09/2020,11:00,Jilin,157,2,,0
12/09/2020,11:00,Shanxi,203,0,,1
12/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
12/09/2020,11:00,Jiangsu,665,0,,0
12/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
12/09/2020,11:00,Qinghai,18,0,,0
12/09/2020,11:00,Tibet Autonomous Region,1,0,,0
12/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
13/09/2020,11:00,Hubei,68139,4512,,0
13/09/2020,11:00,Beijing,935,9,,0
13/09/2020,11:00,Liaoning,264,2,,2
13/09/2020,11:00,Anhui,991,6,,0
13/09/2020,11:00,Chongqing,584,6,,1
13/09/2020,11:00,Shaanxi,381,3,,17
13/09/2020,11:00,Tianjin,234,3,,13
13/09/2020,11:00,Fujian,388,1,,8
13/09/2020,11:00,Hunan,1019,4,,0
13/09/2020,11:00,Sichuan,665,3,,13
13/09/2020,11:00,Gansu,170,2,,1
13/09/2020,11:00,Heilongjiang,948,13,,0
13/09/2020,11:00,Jiangxi,935,1,,0
13/09/2020,11:00,Guangdong,1777,8,,39
13/09/2020,11:00,Guizhou,147,2,,0
13/09/2020,11:00,Shanghai,942,7,,45
13/09/2020,11:00,Shandong,831,7,,0
13/09/2020,11:00,Guangxi Zhuang Autonomous Region,258,2,,3
13/09/2020,11:00,Yunnan,201,2,,2
13/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
13/09/2020,11:00,Zhejiang,1280,1,,3
13/09/2020,11:00,Henan,1277,22,,1
13/09/2020,11:00,Hebei,365,6,,3
13/09/2020,11:00,Hainan,171,6,,0
13/09/2020,11:00,Jilin,157,2,,0
13/09/2020,11:00,Shanxi,203,0,,1
13/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
13/09/2020,11:00,Jiangsu,665,0,,0
13/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
13/09/2020,11:00,Qinghai,18,0,,0
13/09/2020,11:00,Tibet Autonomous Region,1,0,,0
13/09/2020,11:00,Xinjiang Production and Construction Corps,1,0,,1
14/09/2020,11:00,Hubei,68139,4512,,0
14/09/2020,11:00,Beijing,935,9,,0
14/09/2020,11:00,Liaoning,264,2,,2
14/09/2020,11:00,Anhui,991,6,,0
14/09/2020,11:00,Chongqing,584,6,,1
14/09/2020,11:00,Shaanxi,381,3,,16
14/09/2020,11:00,Tianjin,234,3,,8
14/09/2020,11:00,Fujian,390,1,,8
14/09/2020,11:00,Hunan,1019,4,,0
14/09/2020,11:00,Sichuan,665,3,,13
14/09/2020,11:00,Gansu,170,2,,1
14/09/2020,11:00,Heilongjiang,948,13,,0
14/09/2020,11:00,Jiangxi,935,1,,0
14/09/2020,11:00,Guangdong,1778,8,,39
14/09/2020,11:00,Guizhou,147,2,,0
14/09/2020,11:00,Shanghai,947,7,,44
14/09/2020,11:00,Shandong,831,7,,0
14/09/2020,11:00,Guangxi Zhuang Autonomous Region,258,2,,3
14/09/2020,11:00,Yunnan,203,2,,4
14/09/2020,11:00,Inner Mongolia Autonomous Region,261,1,,1
14/09/2020,11:00,Zhejiang,1280,1,,2
14/09/2020,11:00,Henan,1277,22,,1
14/09/2020,11:00,Hebei,365,6,,3
14/09/2020,11:00,Hainan,171,6,,0
14/09/2020,11:00,Jilin,157,2,,0
14/09/2020,11:00,Shanxi,203,0,,0
14/09/2020,11:00,Ningxia Hui Autonomous Region,75,0,,0
14/09/2020,11:00,Jiangsu,665,0,,0
14/09/2020,11:00,Xinjiang Uygur Autonomous Region,901,3,,0
14/09/2020,11:00,Qinghai,18,0,,0
